02:11:54.9852 [INFO] uart5: [output] CANTRIP> [ssynthetic_random_alloc 42 1000 64 latency best_fit
02:11:54.9853 [INFO] uart5: [virt: 4.54s (+13.6ms)] CANTRIP> [ssynthetic_random_alloc 42 1000 64 latency best_fit
02:11:54.9868 [INFO] uart5: [output] Begin synthetic workload!
02:11:54.9869 [INFO] uart5: [virt:  4.54s (+0.2ms)] Begin synthetic workload!
02:11:54.9892 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 16384, 'bytes in-use': 16384, 'obj-in-use': 1, 'instruction count': 17411, 'allocation': true}
02:12:05.5211 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 981536, 'bytes in-use': 4912, 'obj-in-use': 5, 'instruction count': 5030, 'allocation': true}
02:12:05.5212 [INFO] uart5: [virt:  4.97s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 981536, 'bytes in-use': 4912, 'obj-in-use': 5, 'instruction count': 5030, 'allocation': true}
02:12:05.5588 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 981536, 'bytes in-use': 816, 'obj-in-use': 4, 'instruction count': 1494, 'allocation': false}
02:12:05.5589 [INFO] uart5: [virt:  4.97s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 981536, 'bytes in-use': 816, 'obj-in-use': 4, 'instruction count': 1494, 'allocation': false}
02:12:05.5973 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 981536, 'bytes in-use': 800, 'obj-in-use': 3, 'instruction count': 1620, 'allocation': false}
02:12:05.5974 [INFO] uart5: [virt:  4.97s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 981536, 'bytes in-use': 800, 'obj-in-use': 3, 'instruction count': 1620, 'allocation': false}
02:12:05.6294 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 981536, 'bytes in-use': 544, 'obj-in-use': 2, 'instruction count': 1682, 'allocation': false}
02:12:05.6295 [INFO] uart5: [virt:  4.97s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 981536, 'bytes in-use': 544, 'obj-in-use': 2, 'instruction count': 1682, 'allocation': false}
02:12:05.6659 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 981536, 'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 2751, 'allocation': false}
02:12:05.6660 [INFO] uart5: [virt:  4.97s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 981536, 'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 2751, 'allocation': false}
02:12:05.6961 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 981536, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1523, 'allocation': false}
02:12:05.6962 [INFO] uart5: [virt:  4.97s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 981536, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1523, 'allocation': false}
02:12:05.7322 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 981552, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 5602, 'allocation': true}
02:12:05.7323 [INFO] uart5: [virt:  4.97s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 981552, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 5602, 'allocation': true}
02:12:05.7648 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 981568, 'bytes in-use': 32, 'obj-in-use': 2, 'instruction count': 5327, 'allocation': true}
02:12:05.7649 [INFO] uart5: [virt:  4.97s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 981568, 'bytes in-use': 32, 'obj-in-use': 2, 'instruction count': 5327, 'allocation': true}
02:12:05.8020 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1006144, 'bytes in-use': 24608, 'obj-in-use': 8, 'instruction count': 25295, 'allocation': true}
02:12:05.8021 [INFO] uart5: [virt:  4.97s (+0.7ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1006144, 'bytes in-use': 24608, 'obj-in-use': 8, 'instruction count': 25295, 'allocation': true}
02:12:05.8334 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1006656, 'bytes in-use': 25120, 'obj-in-use': 9, 'instruction count': 6122, 'allocation': true}
02:12:05.8335 [INFO] uart5: [virt:  4.97s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1006656, 'bytes in-use': 25120, 'obj-in-use': 9, 'instruction count': 6122, 'allocation': true}
02:12:05.8656 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1006656, 'bytes in-use': 544, 'obj-in-use': 3, 'instruction count': 9236, 'allocation': false}
02:12:05.8657 [INFO] uart5: [virt:  4.98s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1006656, 'bytes in-use': 544, 'obj-in-use': 3, 'instruction count': 9236, 'allocation': false}
02:12:05.8998 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1006656, 'bytes in-use': 528, 'obj-in-use': 2, 'instruction count': 1618, 'allocation': false}
02:12:05.9000 [INFO] uart5: [virt:  4.98s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1006656, 'bytes in-use': 528, 'obj-in-use': 2, 'instruction count': 1618, 'allocation': false}
02:12:05.9350 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1007168, 'bytes in-use': 1040, 'obj-in-use': 3, 'instruction count': 4560, 'allocation': true}
02:12:05.9351 [INFO] uart5: [virt:  4.98s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1007168, 'bytes in-use': 1040, 'obj-in-use': 3, 'instruction count': 4560, 'allocation': true}
02:12:05.9747 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1007168, 'bytes in-use': 1024, 'obj-in-use': 2, 'instruction count': 1500, 'allocation': false}
02:12:05.9749 [INFO] uart5: [virt:  4.98s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1007168, 'bytes in-use': 1024, 'obj-in-use': 2, 'instruction count': 1500, 'allocation': false}
02:12:06.0055 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1007168, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 1536, 'allocation': false}
02:12:06.0056 [INFO] uart5: [virt:  4.98s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1007168, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 1536, 'allocation': false}
02:12:06.0409 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1007424, 'bytes in-use': 768, 'obj-in-use': 2, 'instruction count': 4751, 'allocation': true}
02:12:06.0411 [INFO] uart5: [virt:  4.98s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1007424, 'bytes in-use': 768, 'obj-in-use': 2, 'instruction count': 4751, 'allocation': true}
02:12:06.0798 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1007424, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 1495, 'allocation': false}
02:12:06.0799 [INFO] uart5: [virt:  4.98s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1007424, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 1495, 'allocation': false}
02:12:06.1165 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1007424, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 2751, 'allocation': false}
02:12:06.1167 [INFO] uart5: [virt:  4.98s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1007424, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 2751, 'allocation': false}
02:12:06.1612 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1040192, 'bytes in-use': 32768, 'obj-in-use': 8, 'instruction count': 24230, 'allocation': true}
02:12:06.1614 [INFO] uart5: [virt:  4.98s (+0.7ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1040192, 'bytes in-use': 32768, 'obj-in-use': 8, 'instruction count': 24230, 'allocation': true}
02:12:06.2020 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1040192, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 12296, 'allocation': false}
02:12:06.2022 [INFO] uart5: [virt:  4.98s (+0.8ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1040192, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 12296, 'allocation': false}
02:12:06.2430 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1040704, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 5525, 'allocation': true}
02:12:06.2432 [INFO] uart5: [virt:  4.98s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1040704, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 5525, 'allocation': true}
02:12:06.2839 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1040704, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 2763, 'allocation': false}
02:12:06.2840 [INFO] uart5: [virt:  4.98s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1040704, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 2763, 'allocation': false}
02:12:06.3270 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1044800, 'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 7776, 'allocation': true}
02:12:06.3271 [INFO] uart5: [virt:  4.98s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1044800, 'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 7776, 'allocation': true}
02:12:06.3666 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1048896, 'bytes in-use': 8192, 'obj-in-use': 2, 'instruction count': 7922, 'allocation': true}
02:12:06.3667 [INFO] uart5: [virt:  4.98s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1048896, 'bytes in-use': 8192, 'obj-in-use': 2, 'instruction count': 7922, 'allocation': true}
02:12:06.4148 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1048896, 'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 1482, 'allocation': false}
02:12:06.4149 [INFO] uart5: [virt:  4.98s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1048896, 'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 1482, 'allocation': false}
02:12:06.4541 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1048896, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1494, 'allocation': false}
02:12:06.4542 [INFO] uart5: [virt:  4.98s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1048896, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1494, 'allocation': false}
02:12:06.4903 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1048912, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 5728, 'allocation': true}
02:12:06.4904 [INFO] uart5: [virt:  4.98s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1048912, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 5728, 'allocation': true}
02:12:06.5240 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1049168, 'bytes in-use': 272, 'obj-in-use': 2, 'instruction count': 5088, 'allocation': true}
02:12:06.5241 [INFO] uart5: [virt:  4.98s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1049168, 'bytes in-use': 272, 'obj-in-use': 2, 'instruction count': 5088, 'allocation': true}
02:12:06.5589 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1049168, 'bytes in-use': 256, 'obj-in-use': 1, 'instruction count': 1628, 'allocation': false}
02:12:06.5591 [INFO] uart5: [virt:  4.99s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1049168, 'bytes in-use': 256, 'obj-in-use': 1, 'instruction count': 1628, 'allocation': false}
02:12:06.5977 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1049168, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1533, 'allocation': false}
02:12:06.5978 [INFO] uart5: [virt:  4.99s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1049168, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1533, 'allocation': false}
02:12:06.6389 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1053264, 'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 7776, 'allocation': true}
02:12:06.6390 [INFO] uart5: [virt:  4.99s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1053264, 'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 7776, 'allocation': true}
02:12:06.6861 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1053776, 'bytes in-use': 4608, 'obj-in-use': 2, 'instruction count': 5701, 'allocation': true}
02:12:06.6862 [INFO] uart5: [virt:    5s (+10.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1053776, 'bytes in-use': 4608, 'obj-in-use': 2, 'instruction count': 5701, 'allocation': true}
02:12:06.7254 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1057872, 'bytes in-use': 8704, 'obj-in-use': 3, 'instruction count': 7978, 'allocation': true}
02:12:06.7255 [INFO] uart5: [virt:     5s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1057872, 'bytes in-use': 8704, 'obj-in-use': 3, 'instruction count': 7978, 'allocation': true}
02:12:06.7623 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1058384, 'bytes in-use': 9216, 'obj-in-use': 4, 'instruction count': 6060, 'allocation': true}
02:12:06.7623 [INFO] uart5: [virt:     5s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1058384, 'bytes in-use': 9216, 'obj-in-use': 4, 'instruction count': 6060, 'allocation': true}
02:12:06.8077 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1058384, 'bytes in-use': 5120, 'obj-in-use': 3, 'instruction count': 1482, 'allocation': false}
02:12:06.8079 [INFO] uart5: [virt:     5s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1058384, 'bytes in-use': 5120, 'obj-in-use': 3, 'instruction count': 1482, 'allocation': false}
02:12:06.8422 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1058384, 'bytes in-use': 4608, 'obj-in-use': 2, 'instruction count': 2751, 'allocation': false}
02:12:06.8423 [INFO] uart5: [virt:     5s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1058384, 'bytes in-use': 4608, 'obj-in-use': 2, 'instruction count': 2751, 'allocation': false}
02:12:06.8833 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1058384, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 1494, 'allocation': false}
02:12:06.8834 [INFO] uart5: [virt:     5s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1058384, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 1494, 'allocation': false}
02:12:06.9150 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1058384, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 2763, 'allocation': false}
02:12:06.9151 [INFO] uart5: [virt:     5s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1058384, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 2763, 'allocation': false}
02:12:06.9532 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1058400, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 5602, 'allocation': true}
02:12:06.9534 [INFO] uart5: [virt:     5s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1058400, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 5602, 'allocation': true}
02:12:06.9848 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1058400, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1500, 'allocation': false}
02:12:06.9851 [INFO] uart5: [virt:     5s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1058400, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1500, 'allocation': false}
02:12:07.0197 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1058416, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 4779, 'allocation': true}
02:12:07.0198 [INFO] uart5: [virt:     5s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1058416, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 4779, 'allocation': true}
02:12:07.0509 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1058416, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1495, 'allocation': false}
02:12:07.0510 [INFO] uart5: [virt:     5s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1058416, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1495, 'allocation': false}
02:12:07.0850 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1058432, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 5396, 'allocation': true}
02:12:07.0851 [INFO] uart5: [virt:     5s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1058432, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 5396, 'allocation': true}
02:12:07.1189 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1058432, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1500, 'allocation': false}
02:12:07.1190 [INFO] uart5: [virt:     5s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1058432, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1500, 'allocation': false}
02:12:07.1515 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1058448, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 5522, 'allocation': true}
02:12:07.1516 [INFO] uart5: [virt:     5s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1058448, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 5522, 'allocation': true}
02:12:07.1922 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1058448, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1520, 'allocation': false}
02:12:07.1924 [INFO] uart5: [virt:     5s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1058448, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1520, 'allocation': false}
02:12:07.2293 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1058512, 'bytes in-use': 64, 'obj-in-use': 1, 'instruction count': 4779, 'allocation': true}
02:12:07.2294 [INFO] uart5: [virt:     5s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1058512, 'bytes in-use': 64, 'obj-in-use': 1, 'instruction count': 4779, 'allocation': true}
02:12:07.2618 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1058512, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1495, 'allocation': false}
02:12:07.2619 [INFO] uart5: [virt:  5.01s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1058512, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1495, 'allocation': false}
02:12:07.2945 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1059024, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 5349, 'allocation': true}
02:12:07.2946 [INFO] uart5: [virt:  5.01s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1059024, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 5349, 'allocation': true}
02:12:07.3287 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1059024, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1533, 'allocation': false}
02:12:07.3288 [INFO] uart5: [virt:  5.01s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1059024, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1533, 'allocation': false}
02:12:07.3660 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1059536, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 5731, 'allocation': true}
02:12:07.3661 [INFO] uart5: [virt:  5.01s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1059536, 'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 5731, 'allocation': true}
02:12:07.4019 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1059536, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 2763, 'allocation': false}
02:12:07.4047 [INFO] uart5: [virt:  5.01s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1059536, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 2763, 'allocation': false}
02:12:07.4406 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1063632, 'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 7776, 'allocation': true}
02:12:07.4407 [INFO] uart5: [virt:  5.01s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1063632, 'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 7776, 'allocation': true}
02:12:07.4781 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1063664, 'bytes in-use': 4128, 'obj-in-use': 2, 'instruction count': 5699, 'allocation': true}
02:12:07.4783 [INFO] uart5: [virt:  5.01s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1063664, 'bytes in-use': 4128, 'obj-in-use': 2, 'instruction count': 5699, 'allocation': true}
02:12:07.5132 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1063696, 'bytes in-use': 4160, 'obj-in-use': 3, 'instruction count': 5424, 'allocation': true}
02:12:07.5133 [INFO] uart5: [virt:  5.01s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1063696, 'bytes in-use': 4160, 'obj-in-use': 3, 'instruction count': 5424, 'allocation': true}
02:12:07.5464 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1067792, 'bytes in-use': 8256, 'obj-in-use': 4, 'instruction count': 7922, 'allocation': true}
02:12:07.5465 [INFO] uart5: [virt:  5.01s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1067792, 'bytes in-use': 8256, 'obj-in-use': 4, 'instruction count': 7922, 'allocation': true}
02:12:07.5856 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1067792, 'bytes in-use': 8224, 'obj-in-use': 3, 'instruction count': 1645, 'allocation': false}
02:12:07.5857 [INFO] uart5: [virt:  5.01s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1067792, 'bytes in-use': 8224, 'obj-in-use': 3, 'instruction count': 1645, 'allocation': false}
02:12:07.6300 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1068304, 'bytes in-use': 8736, 'obj-in-use': 4, 'instruction count': 5472, 'allocation': true}
02:12:07.6302 [INFO] uart5: [virt:  5.01s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1068304, 'bytes in-use': 8736, 'obj-in-use': 4, 'instruction count': 5472, 'allocation': true}
02:12:07.6774 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1068816, 'bytes in-use': 9248, 'obj-in-use': 5, 'instruction count': 5223, 'allocation': true}
02:12:07.6776 [INFO] uart5: [virt:  5.01s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1068816, 'bytes in-use': 9248, 'obj-in-use': 5, 'instruction count': 5223, 'allocation': true}
02:12:07.7260 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1068816, 'bytes in-use': 8736, 'obj-in-use': 4, 'instruction count': 1620, 'allocation': false}
02:12:07.7261 [INFO] uart5: [virt:  5.01s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1068816, 'bytes in-use': 8736, 'obj-in-use': 4, 'instruction count': 1620, 'allocation': false}
02:12:07.7760 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1072912, 'bytes in-use': 12832, 'obj-in-use': 5, 'instruction count': 8335, 'allocation': true}
02:12:07.7760 [INFO] uart5: [virt:  5.01s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1072912, 'bytes in-use': 12832, 'obj-in-use': 5, 'instruction count': 8335, 'allocation': true}
02:12:07.8162 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1072912, 'bytes in-use': 8736, 'obj-in-use': 4, 'instruction count': 1470, 'allocation': false}
02:12:07.8163 [INFO] uart5: [virt:  5.01s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1072912, 'bytes in-use': 8736, 'obj-in-use': 4, 'instruction count': 1470, 'allocation': false}
02:12:07.8534 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1072912, 'bytes in-use': 8704, 'obj-in-use': 3, 'instruction count': 1523, 'allocation': false}
02:12:07.8536 [INFO] uart5: [virt:  5.01s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1072912, 'bytes in-use': 8704, 'obj-in-use': 3, 'instruction count': 1523, 'allocation': false}
02:12:07.9003 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1072912, 'bytes in-use': 8192, 'obj-in-use': 2, 'instruction count': 2751, 'allocation': false}
02:12:07.9004 [INFO] uart5: [virt:  5.01s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1072912, 'bytes in-use': 8192, 'obj-in-use': 2, 'instruction count': 2751, 'allocation': false}
02:12:07.9434 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1072912, 'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 1482, 'allocation': false}
02:12:07.9436 [INFO] uart5: [virt:  5.01s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1072912, 'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 1482, 'allocation': false}
02:12:07.9791 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1072912, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1494, 'allocation': false}
02:12:07.9792 [INFO] uart5: [virt:  5.01s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 1072912, 'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1494, 'allocation': false}
02:12:08.0136 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 1072928, 'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 5396, 'allocation': true}
